==================================================================
fastsimcoal started on 26/06/2025 at 14:57:49

TMRCAs per non-recombining segment
Locus	Segment_length	Data_Type	Time_(gen)	deme	Num_Mutations
7964	1	data unknown	1080.21	0	0
7965	1	data unknown	1828.93	0	0
7966	1	data unknown	661.705	0	0
7967	1	data unknown	820.614	0	0
7968	1	data unknown	878.525	0	0
7969	1	data unknown	2105.47	0	0
7970	1	data unknown	1038.58	0	0
7971	1	data unknown	648.472	0	0
7972	1	data unknown	805.359	0	0
7973	1	data unknown	2517.25	0	0
7974	1	data unknown	531.929	0	0
7975	1	data unknown	1161.71	0	0
7976	1	data unknown	572.575	0	0
7977	1	data unknown	707.264	0	0
7978	1	data unknown	1192.17	0	0
7979	1	data unknown	1645.8	0	0
7980	1	data unknown	124.474	0	0
7981	1	data unknown	1264.93	0	0
7982	1	data unknown	1589.05	0	0
7983	1	data unknown	2743.75	0	0
7984	1	data unknown	955.135	0	0
7985	1	data unknown	1353.78	0	0
7986	1	data unknown	654.43	0	0
7987	1	data unknown	2154.83	0	0
7988	1	data unknown	1956.16	0	0
7989	1	data unknown	4061.99	0	0
7990	1	data unknown	539.101	0	0
7991	1	data unknown	1324.38	0	0
7992	1	data unknown	1620.24	0	0
7993	1	data unknown	681.664	0	0
7994	1	data unknown	978.928	0	0
7995	1	data unknown	504.719	0	0
7996	1	data unknown	630.695	0	0
7997	1	data unknown	273.857	0	0
7998	1	data unknown	888.439	0	0
7999	1	data unknown	1318.41	0	0
8000	1	data unknown	1008.22	0	0
8001	1	data unknown	847.416	0	0
8002	1	data unknown	2025.8	0	0
8003	1	data unknown	559.731	0	0
8004	1	data unknown	2668.28	0	0
8005	1	data unknown	79.3076	0	0
8006	1	data unknown	1177.35	0	0
8007	1	data unknown	1355.31	0	0
8008	1	data unknown	1750.92	0	0
8009	1	data unknown	2254.3	0	0
8010	1	data unknown	536.331	0	0
8011	1	data unknown	2011.68	0	0
8012	1	data unknown	1090.25	0	0
8013	1	data unknown	794.888	0	0
8014	1	data unknown	1059.61	0	0
8015	1	data unknown	2352.48	0	0
8016	1	data unknown	695.415	0	0
8017	1	data unknown	1183.85	0	0
8018	1	data unknown	1735.77	0	0
8019	1	data unknown	2416.21	0	0
8020	1	data unknown	1116.42	0	0
8021	1	data unknown	901.348	0	0
8022	1	data unknown	554.417	0	0
8023	1	data unknown	1239.81	0	0
8024	1	data unknown	2622.8	0	0
8025	1	data unknown	142.136	0	0
8026	1	data unknown	926.865	0	0
8027	1	data unknown	33.3405	0	0
8028	1	data unknown	1095.05	0	0
8029	1	data unknown	665.634	0	0
8030	1	data unknown	3278.84	0	0
8031	1	data unknown	1215.33	0	0
8032	1	data unknown	729.923	0	0
8033	1	data unknown	500.957	0	0
8034	1	data unknown	143.547	0	0
8035	1	data unknown	734.303	0	0
8036	1	data unknown	1041.36	0	0
8037	1	data unknown	1890.04	0	0
8038	1	data unknown	1956.94	0	0
8039	1	data unknown	226.059	0	0
8040	1	data unknown	2063.49	0	0
8041	1	data unknown	548.573	0	0
8042	1	data unknown	1869.2	0	0
8043	1	data unknown	1364.49	0	0
8044	1	data unknown	1887.33	0	0
8045	1	data unknown	536.545	0	0
8046	1	data unknown	3109.23	0	0
8047	1	data unknown	2030.1	0	0
8048	1	data unknown	803.555	0	0
8049	1	data unknown	2013.4	0	0
8050	1	data unknown	534.405	0	0
8051	1	data unknown	791.317	0	0
8052	1	data unknown	1366.36	0	0
8053	1	data unknown	2531.72	0	0
8054	1	data unknown	692.139	0	0
8055	1	data unknown	2252.71	0	0
8056	1	data unknown	1986.24	0	0
8057	1	data unknown	6230.83	0	0
8058	1	data unknown	1303.92	0	0
8059	1	data unknown	1743.56	0	0
8060	1	data unknown	836.3	0	0
8061	1	data unknown	2699.42	0	0
8062	1	data unknown	1168.3	0	0
8063	1	data unknown	1475.35	0	0
8064	1	data unknown	1015.62	0	0
8065	1	data unknown	595.566	0	0
8066	1	data unknown	1486.16	0	0
8067	1	data unknown	1880.04	0	0
8068	1	data unknown	781.357	0	0
8069	1	data unknown	765.144	0	0
8070	1	data unknown	2452.58	0	0
8071	1	data unknown	991.371	0	0
8072	1	data unknown	637.527	0	0
8073	1	data unknown	1492.28	0	0
8074	1	data unknown	1430.47	0	0
8075	1	data unknown	1195.89	0	0
8076	1	data unknown	849.403	0	0
8077	1	data unknown	590.157	0	0
8078	1	data unknown	1597.71	0	0
8079	1	data unknown	293.35	0	0
8080	1	data unknown	1201.51	0	0
8081	1	data unknown	1127.12	0	0
8082	1	data unknown	1230.95	0	0
8083	1	data unknown	1401.52	0	0
8084	1	data unknown	643.032	0	0
8085	1	data unknown	613.472	0	0
8086	1	data unknown	1205.3	0	0
8087	1	data unknown	1225.23	0	0
8088	1	data unknown	1086.02	0	0
8089	1	data unknown	1121.33	0	0
8090	1	data unknown	1737.43	0	0
8091	1	data unknown	2929.64	0	0
8092	1	data unknown	1853.4	0	0
8093	1	data unknown	525.07	0	0
8094	1	data unknown	3074.89	0	0
8095	1	data unknown	1706.28	0	0
8096	1	data unknown	957.954	0	0
8097	1	data unknown	1407.17	0	0
8098	1	data unknown	1240.23	0	0
8099	1	data unknown	182.724	0	0
8100	1	data unknown	1017.57	0	0
8101	1	data unknown	128.593	0	0
8102	1	data unknown	3482.37	0	0
8103	1	data unknown	955.231	0	0
8104	1	data unknown	945.61	0	0
8105	1	data unknown	1761.31	0	0
8106	1	data unknown	4186.32	0	0
8107	1	data unknown	754.662	0	0
8108	1	data unknown	418.091	0	0
8109	1	data unknown	1567.44	0	0
8110	1	data unknown	1373.97	0	0
8111	1	data unknown	29.9835	0	0
8112	1	data unknown	718.491	0	0
8113	1	data unknown	621.872	0	0
8114	1	data unknown	825.035	0	0
8115	1	data unknown	581.287	0	0
8116	1	data unknown	3784.82	0	0
8117	1	data unknown	2049.48	0	0
8118	1	data unknown	2026.58	0	0
8119	1	data unknown	1635.02	0	0
8120	1	data unknown	2651.73	0	0
8121	1	data unknown	728.722	0	0
8122	1	data unknown	775.272	0	0
8123	1	data unknown	4825.83	0	0
8124	1	data unknown	1309.15	0	0
8125	1	data unknown	1370.93	0	0
8126	1	data unknown	577.454	0	0
8127	1	data unknown	928.131	0	0
8128	1	data unknown	1862.5	0	0
8129	1	data unknown	955.379	0	0
8130	1	data unknown	753.773	0	0
8131	1	data unknown	2626.42	0	0
8132	1	data unknown	3161.95	0	0
8133	1	data unknown	956.902	0	0
8134	1	data unknown	1138.55	0	0
8135	1	data unknown	611.469	0	0
8136	1	data unknown	2209.85	0	0
8137	1	data unknown	1103.64	0	0
8138	1	data unknown	1187.12	0	0
8139	1	data unknown	588.554	0	0
8140	1	data unknown	1302.97	0	0
8141	1	data unknown	808.14	0	0
8142	1	data unknown	818.05	0	0
8143	1	data unknown	1696.29	0	0
8144	1	data unknown	598.763	0	0
8145	1	data unknown	771.698	0	0
8146	1	data unknown	2324	0	0
8147	1	data unknown	576.115	0	0
8148	1	data unknown	1736.44	0	0
8149	1	data unknown	2312.37	0	0
8150	1	data unknown	987.682	0	0
8151	1	data unknown	1338.6	0	0
8152	1	data unknown	2746.48	0	0
8153	1	data unknown	1679.08	0	0
8154	1	data unknown	1074.04	0	0
8155	1	data unknown	1657.04	0	0
8156	1	data unknown	1454.49	0	0
8157	1	data unknown	662.025	0	0
8158	1	data unknown	816.761	0	0
8159	1	data unknown	2153.93	0	0
8160	1	data unknown	1067.19	0	0
8161	1	data unknown	1786.87	0	0
8162	1	data unknown	1412.34	0	0
8163	1	data unknown	1220.79	0	0
8164	1	data unknown	4587.33	0	0
8165	1	data unknown	1301.45	0	0
8166	1	data unknown	608.273	0	0
8167	1	data unknown	1073.26	0	0
8168	1	data unknown	1207.35	0	0
8169	1	data unknown	602.341	0	0
8170	1	data unknown	1789.27	0	0
8171	1	data unknown	882.416	0	0
8172	1	data unknown	3873.22	0	0
8173	1	data unknown	828.075	0	0
8174	1	data unknown	1082.45	0	0
8175	1	data unknown	1253.85	0	0
8176	1	data unknown	872.471	0	0
8177	1	data unknown	807.243	0	0
8178	1	data unknown	1042.25	0	0
8179	1	data unknown	781.826	0	0
8180	1	data unknown	736.145	0	0
8181	1	data unknown	2243.72	0	0
8182	1	data unknown	5374.14	0	0
8183	1	data unknown	384.636	0	0
8184	1	data unknown	726.65	0	0
8185	1	data unknown	681.332	0	0
8186	1	data unknown	918.556	0	0
8187	1	data unknown	3249	0	0
8188	1	data unknown	800.434	0	0
8189	1	data unknown	1649.76	0	0
8190	1	data unknown	1477.8	0	0
8191	1	data unknown	626.793	0	0
8192	1	data unknown	1723.63	0	0
8193	1	data unknown	530.415	0	0
8194	1	data unknown	886.009	0	0
8195	1	data unknown	310.669	0	0
8196	1	data unknown	1431.29	0	0
8197	1	data unknown	1028.07	0	0
8198	1	data unknown	462.303	0	0
8199	1	data unknown	649.681	0	0
8200	1	data unknown	992.027	0	0
8201	1	data unknown	622.566	0	0
8202	1	data unknown	1434.89	0	0
8203	1	data unknown	1263	0	0
8204	1	data unknown	0.152588	0	0
8205	1	data unknown	1639.14	0	0
8206	1	data unknown	904.293	0	0
8207	1	data unknown	3828.77	0	0
8208	1	data unknown	882.465	0	0
8209	1	data unknown	1027.28	0	0
8210	1	data unknown	769.15	0	0
8211	1	data unknown	846.813	0	0
8212	1	data unknown	2935.74	0	0
8213	1	data unknown	796.12	0	0
8214	1	data unknown	1017.03	0	0
8215	1	data unknown	2569.36	0	0
8216	1	data unknown	2771.92	0	0
8217	1	data unknown	547.577	0	0
8218	1	data unknown	1529.99	0	0
8219	1	data unknown	986.019	0	0
8220	1	data unknown	1366.07	0	0
8221	1	data unknown	2292.4	0	0
8222	1	data unknown	1114.93	0	0
8223	1	data unknown	623.219	0	0
8224	1	data unknown	825.855	0	0
8225	1	data unknown	1697.08	0	0
8226	1	data unknown	1171.49	0	0
8227	1	data unknown	1032.47	0	0
8228	1	data unknown	6020.45	0	0
8229	1	data unknown	2083.23	0	0
8230	1	data unknown	382.195	0	0
8231	1	data unknown	1279.09	0	0
8232	1	data unknown	7386.49	0	0
8233	1	data unknown	4670.46	0	0
8234	1	data unknown	796.822	0	0
8235	1	data unknown	1570.71	0	0
8236	1	data unknown	2859.39	0	0
8237	1	data unknown	504.299	0	0
8238	1	data unknown	556.026	0	0
8239	1	data unknown	1452.84	0	0
8240	1	data unknown	587.704	0	0
8241	1	data unknown	1453.98	0	0
8242	1	data unknown	2104.01	0	0
8243	1	data unknown	1010.11	0	0
8244	1	data unknown	915.085	0	0
8245	1	data unknown	1903.23	0	0
8246	1	data unknown	1404.53	0	0
8247	1	data unknown	1197.92	0	0
8248	1	data unknown	1454.09	0	0
8249	1	data unknown	898.239	0	0
8250	1	data unknown	2367.34	0	0
8251	1	data unknown	1935.81	0	0
8252	1	data unknown	662.518	0	0
8253	1	data unknown	1408.02	0	0
8254	1	data unknown	1759.12	0	0
8255	1	data unknown	1083.01	0	0
8256	1	data unknown	2470.02	0	0
8257	1	data unknown	1595.55	0	0
8258	1	data unknown	2347.14	0	0
8259	1	data unknown	1528.87	0	0
8260	1	data unknown	1957.33	0	0
8261	1	data unknown	1177.81	0	0
8262	1	data unknown	1201.57	0	0
8263	1	data unknown	696.896	0	0
8264	1	data unknown	1244.46	0	0
8265	1	data unknown	88.2339	0	0
8266	1	data unknown	1774.45	0	0
8267	1	data unknown	2972.4	0	0
8268	1	data unknown	601.444	0	0
8269	1	data unknown	1733.2	0	0
8270	1	data unknown	613.491	0	0
8271	1	data unknown	1558.17	0	0
8272	1	data unknown	1435.05	0	0
8273	1	data unknown	1937.26	0	0
8274	1	data unknown	2343.44	0	0
8275	1	data unknown	585.243	0	0
8276	1	data unknown	1323.36	0	0
8277	1	data unknown	3444.73	0	0
8278	1	data unknown	1058.77	0	0
8279	1	data unknown	800.949	0	0
8280	1	data unknown	2414.33	0	0
8281	1	data unknown	727.745	0	0
8282	1	data unknown	1480.12	0	0
8283	1	data unknown	1177.67	0	0
8284	1	data unknown	783.356	0	0
8285	1	data unknown	1115.88	0	0
8286	1	data unknown	794.956	0	0
8287	1	data unknown	924.183	0	0
8288	1	data unknown	2055.92	0	0
8289	1	data unknown	758.686	0	0
8290	1	data unknown	534.428	0	0
8291	1	data unknown	1488.83	0	0
8292	1	data unknown	901.299	0	0
8293	1	data unknown	3397.72	0	0
8294	1	data unknown	890.709	0	0
8295	1	data unknown	1974.9	0	0
8296	1	data unknown	1876.22	0	0
8297	1	data unknown	651.825	0	0
8298	1	data unknown	2011.22	0	0
8299	1	data unknown	523.693	0	0
8300	1	data unknown	786.533	0	0
8301	1	data unknown	3016.02	0	0
8302	1	data unknown	1477.75	0	0
8303	1	data unknown	1664.22	0	0
8304	1	data unknown	1643.48	0	0
8305	1	data unknown	1406.2	0	0
8306	1	data unknown	1919.25	0	0
8307	1	data unknown	1592.67	0	0
8308	1	data unknown	1708.49	0	0
8309	1	data unknown	1098.86	0	0
8310	1	data unknown	544.838	0	0
8311	1	data unknown	892.796	0	0
8312	1	data unknown	2121.25	0	0
8313	1	data unknown	1488.31	0	0
8314	1	data unknown	1513.44	0	0
8315	1	data unknown	360.756	0	0
8316	1	data unknown	591.698	0	0
8317	1	data unknown	571.976	0	0
8318	1	data unknown	1642.62	0	0
8319	1	data unknown	2667.08	0	0
8320	1	data unknown	798.229	0	0
8321	1	data unknown	672.26	0	0
8322	1	data unknown	1089.57	0	0
8323	1	data unknown	1813.05	0	0
8324	1	data unknown	670.929	0	0
8325	1	data unknown	681.202	0	0
8326	1	data unknown	1023.55	0	0
8327	1	data unknown	991.241	0	0
8328	1	data unknown	1846.64	0	0
8329	1	data unknown	3337.27	0	0
8330	1	data unknown	1199.23	0	0
8331	1	data unknown	776.058	0	0
8332	1	data unknown	263.1	0	0
8333	1	data unknown	1492.77	0	0
8334	1	data unknown	584.969	0	0
8335	1	data unknown	1935.02	0	0
8336	1	data unknown	597.839	0	0
8337	1	data unknown	1562.1	0	0
8338	1	data unknown	1903.29	0	0
8339	1	data unknown	1140.26	0	0
8340	1	data unknown	2602.99	0	0
8341	1	data unknown	1321.04	0	0
8342	1	data unknown	1350.62	0	0
8343	1	data unknown	306.816	0	0
8344	1	data unknown	716.427	0	0
8345	1	data unknown	1291.9	0	0
8346	1	data unknown	1464	0	0
8347	1	data unknown	505.173	0	0
8348	1	data unknown	1166.31	0	0
8349	1	data unknown	3966.16	0	0
8350	1	data unknown	1790.25	0	0
8351	1	data unknown	1055.43	0	0
8352	1	data unknown	2390.51	0	0
8353	1	data unknown	610.439	0	0
8354	1	data unknown	890.347	0	0
8355	1	data unknown	775.585	0	0
8356	1	data unknown	838.989	0	0
8357	1	data unknown	2599.65	0	0
8358	1	data unknown	1549.03	0	0
8359	1	data unknown	941.231	0	0
8360	1	data unknown	1038.81	0	0
8361	1	data unknown	945.572	0	0
8362	1	data unknown	89.6454	0	0
8363	1	data unknown	632.328	0	0
8364	1	data unknown	2411.91	0	0
8365	1	data unknown	1102.81	0	0
8366	1	data unknown	1567.77	0	0
8367	1	data unknown	2039.8	0	0
8368	1	data unknown	1120.32	0	0
8369	1	data unknown	855.938	0	0
8370	1	data unknown	955.311	0	0
8371	1	data unknown	2767.73	0	0
8372	1	data unknown	764.706	0	0
8373	1	data unknown	744.965	0	0
8374	1	data unknown	561.386	0	0
8375	1	data unknown	1214.84	0	0
8376	1	data unknown	533.024	0	0
8377	1	data unknown	2596.41	0	0
8378	1	data unknown	2954.78	0	0
8379	1	data unknown	984.89	0	0
8380	1	data unknown	367.966	0	0
8381	1	data unknown	708.79	0	0
8382	1	data unknown	609.02	0	0
8383	1	data unknown	1368.94	0	0
8384	1	data unknown	171.471	0	0
8385	1	data unknown	1454.25	0	0
8386	1	data unknown	880.894	0	0
8387	1	data unknown	4064.26	0	0
8388	1	data unknown	4399.25	0	0
8389	1	data unknown	612.991	0	0
8390	1	data unknown	1109.1	0	0
8391	1	data unknown	2491.86	0	0
8392	1	data unknown	4252.05	0	0
8393	1	data unknown	535.824	0	0
8394	1	data unknown	669.559	0	0
8395	1	data unknown	951.054	0	0
8396	1	data unknown	1067.72	0	0
8397	1	data unknown	1517.61	0	0
8398	1	data unknown	927.185	0	0
8399	1	data unknown	1502.71	0	0
8400	1	data unknown	644.76	0	0
8401	1	data unknown	2202.78	0	0
8402	1	data unknown	1987.66	0	0
8403	1	data unknown	752.613	0	0
8404	1	data unknown	1928.46	0	0
8405	1	data unknown	3230.56	0	0
8406	1	data unknown	2386.2	0	0
8407	1	data unknown	2392.37	0	0
8408	1	data unknown	2279.36	0	0
8409	1	data unknown	712.723	0	0
8410	1	data unknown	1969.42	0	0
8411	1	data unknown	1685.1	0	0
8412	1	data unknown	2569.44	0	0
8413	1	data unknown	1007.7	0	0
8414	1	data unknown	361.671	0	0
8415	1	data unknown	728.775	0	0
8416	1	data unknown	655.56	0	0
8417	1	data unknown	1625.05	0	0
8418	1	data unknown	1682.62	0	0
8419	1	data unknown	2307.7	0	0
8420	1	data unknown	4132.21	0	0
8421	1	data unknown	580.006	0	0
8422	1	data unknown	631.069	0	0
8423	1	data unknown	813.534	0	0
8424	1	data unknown	3139.09	0	0
8425	1	data unknown	504.143	0	0
8426	1	data unknown	1712.11	0	0
8427	1	data unknown	884.109	0	0
8428	1	data unknown	3532.37	0	0
8429	1	data unknown	1183.86	0	0
8430	1	data unknown	2528.02	0	0
8431	1	data unknown	504.242	0	0
8432	1	data unknown	2952.47	0	0
8433	1	data unknown	1236.61	0	0
8434	1	data unknown	2805.19	0	0
8435	1	data unknown	2490.01	0	0
8436	1	data unknown	2611.22	0	0
8437	1	data unknown	3328.19	0	0
8438	1	data unknown	2641.11	0	0
8439	1	data unknown	956.158	0	0
8440	1	data unknown	3412.08	0	0
8441	1	data unknown	1638.05	0	0
8442	1	data unknown	1354.15	0	0
8443	1	data unknown	791.199	0	0
8444	1	data unknown	742.176	0	0
8445	1	data unknown	1279.77	0	0
8446	1	data unknown	1392.77	0	0
8447	1	data unknown	986.778	0	0
8448	1	data unknown	2358.91	0	0
8449	1	data unknown	1212.14	0	0
8450	1	data unknown	1689.38	0	0
8451	1	data unknown	2282.97	0	0
8452	1	data unknown	1802.24	0	0
8453	1	data unknown	566.059	0	0
8454	1	data unknown	1376.43	0	0
8455	1	data unknown	1478.1	0	0
8456	1	data unknown	653.793	0	0
8457	1	data unknown	719.536	0	0
8458	1	data unknown	835.434	0	0
8459	1	data unknown	563.618	0	0
8460	1	data unknown	1233.39	0	0
8461	1	data unknown	719.696	0	0
8462	1	data unknown	630.596	0	0
8463	1	data unknown	1278.39	0	0
8464	1	data unknown	934.17	0	0
8465	1	data unknown	1071.69	0	0
8466	1	data unknown	3450.53	0	0
8467	1	data unknown	228.386	0	0
8468	1	data unknown	1931.68	0	0
8469	1	data unknown	824.493	0	0
8470	1	data unknown	766.64	0	0
8471	1	data unknown	1329.3	0	0
8472	1	data unknown	555.611	0	0
8473	1	data unknown	1545	0	0
8474	1	data unknown	2232.58	0	0
8475	1	data unknown	529.301	0	0
8476	1	data unknown	1688.24	0	0
8477	1	data unknown	658.081	0	0
8478	1	data unknown	706.608	0	0
8479	1	data unknown	2891.32	0	0
8480	1	data unknown	1421.92	0	0
8481	1	data unknown	1169.87	0	0
8482	1	data unknown	1478.61	0	0
8483	1	data unknown	1827.52	0	0
8484	1	data unknown	1121.75	0	0
8485	1	data unknown	78.9642	0	0
8486	1	data unknown	1127.79	0	0
8487	1	data unknown	1085.74	0	0
8488	1	data unknown	656.216	0	0
8489	1	data unknown	343.933	0	0
8490	1	data unknown	951.42	0	0
8491	1	data unknown	740.601	0	0
8492	1	data unknown	975.994	0	0
8493	1	data unknown	849.979	0	0
8494	1	data unknown	687.477	0	0
8495	1	data unknown	1791.84	0	0
8496	1	data unknown	503.437	0	0
8497	1	data unknown	1654.2	0	0
8498	1	data unknown	1966.64	0	0
8499	1	data unknown	551.884	0	0
8500	1	data unknown	1495.39	0	0
8501	1	data unknown	1965.52	0	0
8502	1	data unknown	1843	0	0
8503	1	data unknown	1883.43	0	0
8504	1	data unknown	549.82	0	0
8505	1	data unknown	1440.16	0	0
8506	1	data unknown	1138.87	0	0
8507	1	data unknown	2544.14	0	0
8508	1	data unknown	1755.85	0	0
8509	1	data unknown	2323.39	0	0
8510	1	data unknown	589.245	0	0
8511	1	data unknown	555.214	0	0
8512	1	data unknown	2154.91	0	0
8513	1	data unknown	1974.32	0	0
8514	1	data unknown	1867.98	0	0
8515	1	data unknown	651.291	0	0
8516	1	data unknown	2485.53	0	0
8517	1	data unknown	4133.19	0	0
8518	1	data unknown	629.509	0	0
8519	1	data unknown	2318.28	0	0
8520	1	data unknown	513.523	0	0
8521	1	data unknown	641.315	0	0
8522	1	data unknown	901.871	0	0
8523	1	data unknown	1717.8	0	0
8524	1	data unknown	683.479	0	0
8525	1	data unknown	712.009	0	0
8526	1	data unknown	1339.93	0	0
8527	1	data unknown	621.113	0	0
8528	1	data unknown	1887.2	0	0
8529	1	data unknown	616.15	0	0
8530	1	data unknown	606.96	0	0
8531	1	data unknown	2095.7	0	0
8532	1	data unknown	1117.22	0	0
8533	1	data unknown	1076.14	0	0
8534	1	data unknown	3612.01	0	0
8535	1	data unknown	1988.67	0	0
8536	1	data unknown	1309.8	0	0
8537	1	data unknown	3675.17	0	0
8538	1	data unknown	339.203	0	0
8539	1	data unknown	528.484	0	0
8540	1	data unknown	640.839	0	0
8541	1	data unknown	735.981	0	0
8542	1	data unknown	3827.99	0	0
8543	1	data unknown	3290.87	0	0
8544	1	data unknown	584.641	0	0
8545	1	data unknown	695.515	0	0
8546	1	data unknown	1007.88	0	0
8547	1	data unknown	3100.16	0	0
8548	1	data unknown	240.707	0	0
8549	1	data unknown	1656.34	0	0
8550	1	data unknown	2884.38	0	0
8551	1	data unknown	547.932	0	0
8552	1	data unknown	337.334	0	0
8553	1	data unknown	1206.78	0	0
8554	1	data unknown	1359.98	0	0
8555	1	data unknown	2531.13	0	0
8556	1	data unknown	2672.66	0	0
8557	1	data unknown	1131.34	0	0
8558	1	data unknown	1912.91	0	0
8559	1	data unknown	1305.26	0	0
8560	1	data unknown	1558.62	0	0
8561	1	data unknown	1457.28	0	0
8562	1	data unknown	501.404	0	0
8563	1	data unknown	1707.49	0	0
8564	1	data unknown	925.785	0	0
8565	1	data unknown	970.924	0	0
8566	1	data unknown	3735.73	0	0
8567	1	data unknown	865.875	0	0
8568	1	data unknown	3188.32	0	0
8569	1	data unknown	1028.37	0	0
8570	1	data unknown	3705.67	0	0
8571	1	data unknown	512.352	0	0
8572	1	data unknown	2380.2	0	0
8573	1	data unknown	1863.12	0	0
8574	1	data unknown	681.564	0	0
8575	1	data unknown	1440.73	0	0
8576	1	data unknown	3723.64	0	0
8577	1	data unknown	840.038	0	0
8578	1	data unknown	658.237	0	0
8579	1	data unknown	709.564	0	0
8580	1	data unknown	1438.36	0	0
8581	1	data unknown	1134.75	0	0
8582	1	data unknown	504.787	0	0
8583	1	data unknown	4281.95	0	0
8584	1	data unknown	2137.54	0	0
8585	1	data unknown	2682.64	0	0
8586	1	data unknown	2321.18	0	0
8587	1	data unknown	1244.93	0	0
8588	1	data unknown	4625.64	0	0
8589	1	data unknown	1697.84	0	0
8590	1	data unknown	1062.05	0	0
8591	1	data unknown	1100.19	0	0
8592	1	data unknown	1366.42	0	0
8593	1	data unknown	1836.51	0	0
8594	1	data unknown	814.423	0	0
8595	1	data unknown	1164.84	0	0
8596	1	data unknown	501.625	0	0
8597	1	data unknown	3767.61	0	0
8598	1	data unknown	582.184	0	0
8599	1	data unknown	2017.52	0	0
8600	1	data unknown	3187.7	0	0
8601	1	data unknown	1239.3	0	0
8602	1	data unknown	1082.24	0	0
8603	1	data unknown	1354.81	0	0
8604	1	data unknown	1415.24	0	0
8605	1	data unknown	958.866	0	0
8606	1	data unknown	992.63	0	0
8607	1	data unknown	933.189	0	0
8608	1	data unknown	1614.68	0	0
8609	1	data unknown	3359.2	0	0
8610	1	data unknown	2160.12	0	0
8611	1	data unknown	611.725	0	0
8612	1	data unknown	76.4084	0	0
8613	1	data unknown	1356.08	0	0
8614	1	data unknown	2098.71	0	0
8615	1	data unknown	2174.6	0	0
8616	1	data unknown	1438.93	0	0
8617	1	data unknown	947.987	0	0
8618	1	data unknown	600.788	0	0
8619	1	data unknown	1362.84	0	0
8620	1	data unknown	3028.89	0	0
8621	1	data unknown	1235.07	0	0
8622	1	data unknown	1324.31	0	0
8623	1	data unknown	1960.15	0	0
8624	1	data unknown	514.751	0	0
8625	1	data unknown	616.573	0	0
8626	1	data unknown	167.923	0	0
